playerId,playerName,team,position,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,Pass%,GAA,%,season,role
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,11,879,3,1,9,0,5,1,6,14,15,0,1,0,77.0,0.92,0.0,11aa,midfielder
cpl::Football_Player::03b82a7bcff7496e991befe586fcc2c9,S. Young,Pacific,Midfielder,9,462,0,0,2,0,1,0,7,12,5,1,1,0,83.0,0.97,0.0,11aa,midfielder
cpl::Football_Player::6bda12878690489697b20b110e311ad1,E. Simmons,Vancouver FC,Midfielder,10,627,0,0,1,0,0,0,6,9,1,0,1,0,82.0,1.0,0.0,11aa,midfielder
cpl::Football_Player::3b2542a004d146b1bf7e3ef7f0ec811f,B. Zebie,Edmonton,Midfielder,10,480,0,0,5,0,1,0,9,10,11,0,0,0,82.0,1.12,0.0,11aa,midfielder
cpl::Football_Player::88ac022bf06149f1be2ce2ab7f3c087c,Z. Verhoven,Vancouver FC,Midfielder,9,308,1,1,4,0,2,1,5,16,4,1,1,0,78.0,1.46,0.0,11aa,midfielder
cpl::Football_Player::3f9fd29f429f4cf7838256806a93e993,N. Ledgerwood,Cavalry,Midfielder,7,411,1,1,4,0,2,1,7,13,10,0,1,0,72.0,1.09,0.0,11aa,midfielder
cpl::Football_Player::bab7421be1524ee7869d7eb277c88bb8,O. Kreim,Blainville,Midfielder,10,372,1,0,1,0,1,0,7,3,11,0,0,0,77.0,2.42,0.0,11aa,midfielder
cpl::Football_Player::0f2270114a7f4e83a73a34f161dc9e16,F. Acuña,Atlético,Midfielder,7,531,2,2,3,0,3,2,8,4,8,3,2,0,84.0,0.68,0.0,11aa,midfielder
cpl::Football_Player::ce3fbd6fe22a4e729054951b2effe079,M. Kacher,Valour,Midfielder,6,360,1,0,4,0,1,0,1,2,6,1,1,0,75.0,0.75,0.0,11aa,midfielder
cpl::Football_Player::9530e64bf7744102b3eeecd7fcf46c34,E. Cissé,Forge,Midfielder,8,539,0,0,5,0,3,0,12,10,12,1,0,0,80.0,1.17,0.0,11aa,midfielder
cpl::Football_Player::5ce4b7ace82243faa7b342751ac3a642,K. Alemán,Scrosoppi,Midfielder,7,537,1,0,7,0,1,0,8,6,18,1,1,0,82.0,1.84,0.0,11aa,midfielder
cpl::Football_Player::b34859d026f14f39b1d8a7e139f53ed1,A. Khabra,Edmonton,Midfielder,6,308,0,0,0,0,0,0,3,12,3,1,1,0,87.0,2.63,0.0,11aa,midfielder
cpl::Football_Player::316e45756fc44527ada7b1ea025918b0,J. Di Chiara,York,Midfielder,6,540,3,0,8,0,6,0,9,15,20,1,5,0,87.0,1.17,0.0,11aa,midfielder
cpl::Football_Player::b38a140a30ab499ba3bc6aa4ad4d07a1,Viti Martínez,Atlético,Midfielder,6,540,1,0,7,0,4,0,7,12,5,0,2,0,79.0,1.67,0.0,11aa,midfielder
cpl::Football_Player::33a38df225e24270b44c1fdfde2eb7a9,C. Mannella,Ottawa Fury,Midfielder,2,100,0,0,0,0,0,0,4,3,3,0,1,0,76.0,0.9,0.0,11aa,midfielder
cpl::Football_Player::6a778700603244eeabcce04c59c6ccc0,A. Hojabrpour,Forge,Midfielder,10,385,0,0,3,0,0,0,11,5,2,0,0,0,80.0,1.64,0.0,11aa,midfielder
cpl::Football_Player::423863e33e8f4745b70e6092f11a184d,B. Fisk,Vancouver FC,Midfielder,7,601,1,0,8,0,5,0,7,4,5,0,1,0,79.0,1.05,0.0,11aa,midfielder
cpl::Football_Player::33b0cf3a477d454f96fe4f14c3b6125c,A. Achinioti-Jönsson,Forge,Midfielder,11,792,3,0,6,0,4,0,10,12,13,0,1,0,82.0,1.02,0.0,11aa,midfielder
cpl::Football_Player::5e944a82a82b42b483bed288bb7633a8,M. Aparicio,Atlético,Midfielder,6,530,2,0,9,0,3,0,9,14,10,2,2,0,79.0,0.68,0.0,11aa,midfielder
cpl::Football_Player::3f6a675727214bcc96972b28a2e3dbf8,José Galán,Valour,Midfielder,5,310,1,1,4,0,1,1,10,9,4,0,2,0,86.0,1.74,0.0,11aa,midfielder
cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,Atlético,Midfielder,10,707,0,0,4,0,1,0,16,10,11,0,0,0,83.0,1.02,0.0,11aa,midfielder
cpl::Football_Player::8b3bce6c12a8410c97766fbccc51d981,A. Coupland,Whitecaps,Midfielder,3,97,0,0,0,0,0,0,2,4,2,0,1,0,75.0,6.49,0.0,11aa,midfielder
cpl::Football_Player::0e6d9987204441a9a9d05ed9f620ce78,W. Murofushi,York,Midfielder,7,329,0,0,2,0,0,0,4,8,10,0,0,0,89.0,0.27,0.0,11aa,midfielder
cpl::Football_Player::82ff8e880ba54f74a34fe1f8165f3b46,Matthew Baldisimo,York,Midfielder,10,875,0,1,6,0,2,1,18,16,11,0,1,0,81.0,1.23,0.0,11aa,midfielder
cpl::Football_Player::4b6c1da63a144cfeb39e765ea2e3039c,B. McKendry,Atlético,Midfielder,7,408,0,0,1,0,1,0,16,9,2,0,2,0,79.0,1.54,0.0,11aa,midfielder
cpl::Football_Player::d80c8273244649a0841591e849fc3590,D. Gutiérrez,Cavalry,Midfielder,7,489,0,0,1,0,0,0,7,10,6,0,1,0,84.0,0.74,0.0,11aa,midfielder
cpl::Football_Player::392be6a9c97c4804a198cd3b34e93705,D. Carreiro,Vaughan,Midfielder,7,333,1,0,6,0,4,0,2,0,13,0,1,0,79.0,1.89,0.0,11aa,midfielder
cpl::Football_Player::a4d26a57d62040df8359a9bc96b1db67,D. Campbell,Valour,Midfielder,5,227,0,0,0,0,0,0,5,4,4,0,1,0,73.0,1.98,0.0,11aa,midfielder
cpl::Football_Player::2a0dc42d1dba4748a99b39aa920f7497,J. Brown,Cavalry,Forward,10,657,3,0,13,0,7,0,2,13,5,2,0,0,82.0,1.1,0.0,11aa,forward
cpl::Football_Player::597b3ee52baf4b08a34e62c2a682fa7f,J. Córdova,Cavalry,Forward,4,71,1,0,2,0,1,0,0,0,1,1,0,0,63.0,0.0,0.0,11aa,forward
cpl::Football_Player::0a9e81414bcf48d388274099578d7521,M. Haber,Pacific,Forward,9,507,2,0,14,0,8,0,0,16,9,2,1,0,62.0,0.89,0.0,11aa,forward
cpl::Football_Player::ce28065c8a3b4288ba09d3e26cc5e4fd,O.Fakunle,Cavalry,Forward,1,7,0,0,1,0,0,0,0,0,0,0,0,0,67.0,0.0,0.0,11aa,forward
cpl::Football_Player::c9180268639c4deab949baa197a52103,I. Sanoh,Wanderers,Forward,5,124,1,0,3,0,1,0,0,1,2,1,0,0,56.0,3.63,0.0,11aa,forward
cpl::Football_Player::3b722a31cec745c3be4c298eeeee5dbc,A. Marshsall,Wanderers,Forward,11,583,0,2,7,0,2,2,6,14,17,1,1,0,75.0,1.08,0.0,11aa,forward
cpl::Football_Player::91a915f684dc4b769c0cf45719f2a87e,M. Bustos,Pacific,Forward,10,849,5,3,19,0,11,3,3,12,35,2,3,0,85.0,1.17,0.0,11aa,forward
cpl::Football_Player::49bd7ec1be034a33a576d28b705b3611,T. Ameobi,Edmonton,Forward,7,287,0,0,3,0,2,0,1,8,5,2,2,0,75.0,2.51,0.0,11aa,forward
cpl::Football_Player::c8dce536cf5f4f02be8d2f7ba48e6929,A. Riggi,Wanderers,Forward,8,471,1,1,6,0,5,1,7,7,7,2,0,0,74.0,0.38,0.0,11aa,forward
cpl::Football_Player::01e4dc8e491d40f5aa24f147fe23b6e1,Oliver Minatel,Cavalry,Forward,7,454,0,1,6,0,2,1,2,10,8,0,0,0,81.0,1.19,0.0,11aa,forward
cpl::Football_Player::32ac22e018504c2f98dc4d3c64e42803,J. Hernández,Scottish,Forward,3,102,0,0,1,0,0,0,3,5,2,2,1,0,82.0,2.65,0.0,11aa,forward
cpl::Football_Player::1b5317cdeb7f40dd8a7eccc207d46158,A. Pepple,Cavalry,Forward,6,67,0,0,2,0,1,0,1,2,0,1,0,0,77.0,0.0,0.0,11aa,forward
cpl::Football_Player::55dd391822fa4ee9a317707f26e1ddc9,C. Nanco,Forge,Forward,5,224,2,0,3,0,3,0,3,7,2,0,0,0,70.0,1.21,0.0,11aa,forward
cpl::Football_Player::a0c39d4aadea4642ba22743b4c68b23a,E. Ongaro,Edmonton,Forward,7,480,3,0,8,0,3,0,1,4,5,2,0,0,77.0,1.69,0.0,11aa,forward
cpl::Football_Player::6a7b9320483e458792ebd1f94a00baf0,C. Bent,Wanderers,Forward,10,500,1,0,3,0,1,0,3,9,14,5,0,0,63.0,1.08,0.0,11aa,forward
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,10,480,1,1,10,0,3,1,4,13,3,3,0,0,67.0,1.12,0.0,11aa,forward
cpl::Football_Player::99a91175ff8e476ca86125ecab87f00b,Mo Babouli,Forge,Forward,10,455,1,2,5,0,4,2,3,9,8,4,0,0,69.0,0.59,0.0,11aa,forward
cpl::Football_Player::56a1c426e347456e875c52b4e799f2ea,N. Pasquotti,Cavalry,Forward,8,537,0,0,6,0,2,0,7,6,11,2,0,0,77.0,0.84,0.0,11aa,forward
cpl::Football_Player::751e68a27d374a64b9646c08102f6daf,João Morelli,Wanderers,Forward,9,561,4,1,11,0,7,1,2,13,12,1,0,1,70.0,1.76,0.0,11aa,forward
cpl::Football_Player::44fb3fb969744342bac4a9ebfa751e21,G. Wiethaeuper-Balbinotti,Ottawa Fury,Forward,6,203,0,0,5,0,1,0,2,8,3,3,1,0,62.0,1.33,0.0,11aa,forward
cpl::Football_Player::c45fe355ff194e53bcb0907c5b08814c,J. Kotsopoulos,Forge,Forward,1,28,0,0,0,0,0,0,2,0,0,0,0,0,58.0,0.0,0.0,11aa,forward
cpl::Football_Player::2a2dcc3d5b52458b87405d47509cd686,M. Zajac,Forge,Forward,4,237,0,0,3,0,1,0,4,6,5,2,2,0,80.0,1.52,0.0,11aa,forward
cpl::Football_Player::06a7cbbdbcac4641ac0ddc55b4c05117,M. Dyer,Vancouver FC,Forward,6,272,1,0,8,0,2,0,3,10,12,2,0,0,81.0,0.66,0.0,11aa,forward
cpl::Football_Player::48e58b3fa72f4f24ab03510e47ad2e6b,D. Fordyce,Valour,Forward,5,164,1,0,4,0,3,0,0,5,3,1,0,0,63.0,2.74,0.0,11aa,forward
cpl::Football_Player::ba843603344f42e9b03b3fd297b2da9d,Álvaro Rivero,York,Forward,7,359,1,0,5,0,2,0,0,5,10,0,0,0,88.0,1.5,0.0,11aa,forward
cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44,A. Díaz,Vancouver FC,Forward,10,609,3,2,13,0,8,2,1,4,5,3,0,0,70.0,1.63,0.0,11aa,forward
cpl::Football_Player::de9e3e4ab3ca41d7ac62dcd9bc72970a,H. Boakai,Edmonton,Forward,6,309,0,0,3,0,2,0,3,5,5,0,0,0,89.0,1.46,0.0,11aa,forward
cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089,A. Novak,Forge,Forward,9,381,2,0,8,0,6,0,3,4,9,1,0,0,81.0,0.94,0.0,11aa,forward
cpl::Football_Player::a3da6283599541849144b5b108dbc67b,K. Porter,Ottawa Fury,Forward,6,372,1,1,3,0,2,1,2,4,4,1,0,0,86.0,0.97,0.0,11aa,forward
cpl::Football_Player::3a40cda943824387943792e6a62fee0f,R. Telfer,Wanderers,Forward,7,620,0,0,14,0,7,0,7,10,15,2,3,0,73.0,0.87,0.0,11aa,forward
cpl::Football_Player::df0de20d12274b3d9549323a3547572b,J. Heard,Pacific,Forward,5,218,1,1,5,0,1,1,1,8,9,0,1,0,72.0,1.65,0.0,11aa,forward
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,11,598,1,1,4,0,3,1,5,6,14,4,0,0,81.0,0.9,0.0,11aa,forward
cpl::Football_Player::0e88e595803f478f818bcdc64bd36b6d,M. Kourouma,Wanderers,Forward,7,617,1,0,11,0,6,0,7,12,12,0,1,0,78.0,1.6,0.0,11aa,forward
cpl::Football_Player::3a8819a7f06c45a38e951d42d8743025,M. Shaw,Cavalry,Forward,7,595,2,1,12,0,6,1,3,17,19,5,0,0,81.0,1.51,0.0,11aa,forward
cpl::Football_Player::5113470034d346478fcfd237037f2971,I. Halley,York,Forward,4,157,0,0,2,0,2,0,1,5,7,2,0,0,75.0,1.15,0.0,11aa,forward
cpl::Football_Player::1ece129a4fee46d18322a9312200459f,A. Ricci,Vancouver FC,Forward,6,365,0,0,8,0,5,0,5,9,9,1,3,0,59.0,0.99,0.0,11aa,forward
cpl::Football_Player::9577790c0cf54495843d303127992c4d,S. Hundal,Valour,Forward,6,232,0,2,4,0,4,2,0,7,0,3,1,0,77.0,1.55,0.0,11aa,forward
cpl::Football_Player::b65c33938a67445fa2637462ffcf71e2,P. Sabak,Forge,Forward,11,752,2,2,11,0,3,2,4,14,21,1,1,0,78.0,0.72,0.0,11aa,forward
cpl::Football_Player::636928fc1d194bd798a9ac73f086a9ba,S. Antwi,Valour,Forward,4,80,0,0,1,0,0,0,3,3,1,0,0,0,75.0,0.0,0.0,11aa,forward
cpl::Football_Player::52ee822ec2ea43bc844f27d96e16334b,Víctor Blasco,Pacific,Forward,10,644,2,2,11,0,3,2,11,12,14,3,2,0,75.0,0.98,0.0,11aa,forward
cpl::Football_Player::54bd7a3f34314464b660277f9eadf394,Gabriel Vasconcelos,York,Forward,2,87,0,0,1,0,0,0,0,1,0,1,0,0,79.0,3.1,0.0,11aa,forward
cpl::Football_Player::4feb899db58341fb9d242a518bac60ad,K. Thomas,Forge,Forward,9,283,0,1,3,0,1,1,11,11,7,3,1,0,74.0,0.64,0.0,11aa,forward
cpl::Football_Player::5cfbd430bf3149adb654cadb7f68b7c2,L. Wright,TSS Rovers,Forward,4,128,1,0,3,0,1,0,2,2,0,0,0,0,58.0,0.0,0.0,11aa,forward
cpl::Football_Player::4a3790eed104423781b21001cbce69e9,A. García,Wanderers,Forward,10,758,6,0,19,0,11,0,0,17,24,13,0,0,81.0,1.19,0.0,11aa,forward
cpl::Football_Player::96d163c606db462b80071516a2d4772b,J. Altobelli,York,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,11aa,forward
cpl::Football_Player::fba3134832e445b5824410919421b981,M. Petrasso,Montréal,Forward,3,130,0,0,5,0,1,0,0,1,3,0,0,0,85.0,0.69,0.0,11aa,forward
cpl::Football_Player::23c92ceb8bee415a886f16e93c507c65,M. Carducci,Cavalry,Goalkeeper,26,2340,0,0,0,0,0,0,0,0,4,0,1,0,74.0,1.08,0.0,046f,goalkeeper
cpl::Football_Player::7e18ad4df0bc44ce92ddcffed48d7b88,J. Roloff,Cavalry,Goalkeeper,4,360,0,0,0,0,0,0,0,0,1,0,0,0,73.0,2.0,0.0,046f,goalkeeper
cpl::Football_Player::c413f9ab15ee494581fcc06bba6806ff,A. De Rosario,Toronto,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,58.0,1.0,0.0,046f,goalkeeper
cpl::Football_Player::f7b3dd095e88450ca085f9cf8a12f3b0,K. Baskett,Wanderers,Goalkeeper,9,810,0,0,0,0,0,0,0,0,1,0,2,0,64.0,1.33,0.0,046f,goalkeeper
cpl::Football_Player::d3eccdc138364416ab9dd2b141d41e76,J. Holliday,Cavalry,Goalkeeper,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,046f,goalkeeper
cpl::Football_Player::114243c66bf84de08c89d82c84024efa,A. Vaikla,Scrosoppi,Goalkeeper,21,1844,0,0,0,0,0,0,1,1,3,0,1,0,55.0,1.95,0.0,046f,goalkeeper
cpl::Football_Player::d65b644d608b40dbb79ba6a0fb08d7f1,A. Rushenas,Wanderers,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,046f,goalkeeper
cpl::Football_Player::16b384ec036b4bccb9be3e98bf2b8088,M. Village,Pacific,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,046f,goalkeeper
cpl::Football_Player::ed6b655ed6bb4c7baedb0fe8fc42495d,C. Irving,Vancouver FC,Goalkeeper,28,2520,0,0,0,0,0,0,0,0,9,0,0,0,73.0,1.21,0.0,046f,goalkeeper
cpl::Football_Player::7c054612559b45f2a7ef690616b61862,T. Henry,Forge,Goalkeeper,30,2700,0,0,0,0,0,0,0,1,10,0,3,0,89.0,0.83,0.0,046f,goalkeeper
cpl::Football_Player::95c5a896975b488cb559f52bde46d3d4,R. Yesli,Wanderers,Goalkeeper,9,810,0,0,0,0,0,0,0,0,1,0,0,0,52.0,0.89,0.0,046f,goalkeeper
cpl::Football_Player::a86a1a3737bc4895b1340dc348ae5b09,S. Melvin,Pacific,Goalkeeper,4,273,0,0,0,0,0,0,0,0,0,0,0,0,64.0,1.32,0.0,046f,goalkeeper
cpl::Football_Player::655a241e039a4965b7f38990c3f8d981,E. Himaras,Valour,Goalkeeper,10,879,0,0,0,0,0,0,0,1,0,0,0,0,73.0,1.33,0.0,046f,goalkeeper
cpl::Football_Player::72e65d5165df41d198c80f48acb6e327,D. Murasiranwa,Valour,Goalkeeper,8,675,0,0,0,0,0,0,0,1,2,0,0,0,59.0,1.47,0.0,046f,goalkeeper
cpl::Football_Player::0a71cc5786ac4cb6a42caa6d849c2129,C. Kalongo,Forge,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,92.0,2.0,0.0,046f,goalkeeper
cpl::Football_Player::2780a63e2bc74d368e239e9e42851d4c,J. Sirois,Montréal,Goalkeeper,19,1710,0,0,0,0,0,0,0,0,5,0,1,0,68.0,1.37,0.0,046f,goalkeeper
cpl::Football_Player::d7a3107cbc0c426399a5c65c18e39d14,N. Giantsopoulos,Vancouver FC,Goalkeeper,18,1551,0,0,1,0,0,0,0,0,4,0,3,0,68.0,1.22,0.0,046f,goalkeeper
cpl::Football_Player::ed004eacaca144bda4943965af890853,E. Gazdov,Montréal,Goalkeeper,2,180,0,0,0,0,0,0,1,0,1,0,0,0,45.0,1.0,0.0,046f,goalkeeper
cpl::Football_Player::dc9acb517ceb4bb6a191399acd30efa6,G. Catalano,Vaughan,Goalkeeper,1,90,0,0,0,0,0,0,0,0,0,0,0,0,91.0,3.0,0.0,046f,goalkeeper
cpl::Football_Player::9c2fb41ece0d4ac7902f5799c23556f4,M. Williams,York,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,046f,goalkeeper
cpl::Football_Player::364352c812a14e868234e4883c9bd4e0,N. Ingham,Atlético,Goalkeeper,28,2517,0,0,0,0,0,0,1,1,5,0,1,0,64.0,1.0,0.0,046f,goalkeeper
cpl::Football_Player::41f23e52e26541bca62d8378fafc1953,F. Aird,Cavalry,Defender,5,434,0,1,4,0,2,1,7,2,4,0,1,0,70.0,1.04,0.0,046f,defender
cpl::Football_Player::3369d66b5c1c44c38f4b479aed83a7e7,Roberto Alarcón,Valour,Defender,17,1160,0,3,8,0,4,3,21,28,30,0,6,0,84.0,1.16,0.0,046f,defender
cpl::Football_Player::f3ffebc2701c4e608f9f5055198c5ec9,D. Norman,Vancouver FC,Defender,21,1031,0,0,8,0,2,0,10,20,15,0,4,2,78.0,1.13,0.0,046f,defender
cpl::Football_Player::ebad96b764c947998691fc6dcd98daa5,C. Campagna,Wanderers,Defender,7,563,0,0,2,0,0,0,10,3,1,1,1,0,86.0,0.8,0.0,046f,defender
cpl::Football_Player::dbd8bd41aa5a42158cc6c3a4c952bfdf,Z. Fernandez,Valour,Defender,24,2100,0,4,3,0,2,4,31,31,51,4,6,0,76.0,1.29,0.0,046f,defender
cpl::Football_Player::29e56c09baf549469b4a5934262e3dbf,J. Ruby,Wanderers,Defender,10,795,0,0,1,0,0,0,20,3,5,0,0,0,87.0,1.02,0.0,046f,defender
cpl::Football_Player::a742bcbb546f417d9003cfe9bf5e3676,N. Higgins,York,Defender,24,2082,0,1,6,0,4,1,19,37,9,2,4,0,79.0,1.9,0.0,046f,defender
cpl::Football_Player::2765417c9ab14808ae40c91c05077259,M. Harms,Cavalry,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,046f,defender
cpl::Football_Player::49c115baca3047999a65b3cdefe88f4f,G. Escobar,TSS Rovers,Defender,5,200,0,0,0,0,0,0,6,3,2,0,1,0,70.0,0.0,0.0,046f,defender
cpl::Football_Player::00cb81880a254ba7957fdb6ee6eec8a8,M. Trafford,Cavalry,Defender,23,1927,1,0,5,0,1,0,4,24,7,1,7,0,89.0,1.12,0.0,046f,defender
cpl::Football_Player::ce073937285b4114bca2f2a3b658f3da,L. Singh,York,Defender,23,2012,0,0,9,0,4,0,15,32,10,0,5,2,80.0,1.79,0.0,046f,defender
cpl::Football_Player::b131e479cff24c5f99ea9187ee25f527,Eriks Santos,Wanderers,Defender,24,2028,1,1,7,0,2,1,20,13,10,0,2,0,80.0,1.38,0.0,046f,defender
cpl::Football_Player::d1f55ff48211437dbc695c82aa0f9d15,C. Loughrey,Wanderers,Defender,24,1297,0,1,3,0,0,1,11,15,8,0,5,0,74.0,1.87,0.0,046f,defender
cpl::Football_Player::aafb864d45ab43e8849d3cff096d5c07,J. Dixon,Ottawa Fury,Defender,23,1525,0,0,1,0,0,0,32,29,14,0,5,0,88.0,1.3,0.0,046f,defender
cpl::Football_Player::bf1559f63d3642679c430ff1f41355a7,G. Mukumbilwa,Pacific,Defender,18,901,0,0,0,0,0,0,20,19,14,1,3,0,85.0,0.9,0.0,046f,defender
cpl::Football_Player::4da84a61c12443e48f9c5d0dd8f2f3ae,K. Dada-Luke,Vancouver FC,Defender,25,1947,1,1,6,0,4,1,46,23,38,0,5,0,83.0,1.43,0.0,046f,defender
cpl::Football_Player::f40858671e354d42ad80fd9d251afb6f,R. Rama,Forge,Defender,22,1898,0,0,6,0,2,0,35,39,31,0,10,0,82.0,0.71,0.0,046f,defender
cpl::Football_Player::d46e06f14e0d47e58d6f5f00e1eabfa9,T. Meilleur-Giguère,Wanderers,Defender,29,2355,1,0,5,0,3,0,24,18,7,2,3,0,87.0,1.07,0.0,046f,defender
cpl::Football_Player::907ea07d836b4d78a6fd1c95e7081ee6,D. Zator,Cavalry,Defender,28,2506,1,1,15,0,3,1,29,14,14,0,2,0,85.0,1.33,0.0,046f,defender
cpl::Football_Player::8a6c8e7f553849f9a237ca5dd408e66d,B. Levis,Atlético,Defender,22,1926,2,1,18,0,8,1,40,39,46,1,6,0,83.0,1.03,0.0,046f,defender
cpl::Football_Player::9872d0a42804454098f50f548fd3f290,P. Schaale,Wanderers,Defender,20,1297,0,0,14,0,4,0,12,23,2,1,5,0,82.0,1.87,0.0,046f,defender
cpl::Football_Player::44d8646a99894dd88699c278caf5e2c1,B. Bissainthe,Edmonton,Defender,21,1784,2,0,9,0,3,0,33,22,13,1,5,0,82.0,1.82,0.0,046f,defender
cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,Forge,Defender,25,1588,0,1,3,0,0,1,22,18,13,0,4,0,86.0,1.02,0.0,046f,defender
cpl::Football_Player::b62c417ac638422ea0b822571917ccd3,K. Yao,Montréal,Defender,26,2275,1,2,8,0,1,2,29,27,10,0,4,0,88.0,1.19,0.0,046f,defender
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,21,1016,0,0,2,0,0,0,10,19,30,0,1,0,87.0,1.06,0.0,046f,defender
cpl::Football_Player::9fa7232743934bf2a022c4fe6a62c1b6,J. Haynes,Valour,Defender,16,889,0,0,2,0,0,0,15,9,2,0,1,0,79.0,1.11,0.0,046f,defender
cpl::Football_Player::58c03096b6c940afacb752b030a52ad2,M. Owolabi-Belewu,Forge,Defender,21,1166,1,0,4,0,1,0,18,17,22,0,2,0,87.0,0.69,0.0,046f,defender
cpl::Football_Player::ddaa28ce30bc4ad8888405cb267a86cc,Miguel Acosta,Atlético,Defender,29,2357,1,3,2,0,2,3,58,22,20,0,4,0,82.0,1.03,0.0,046f,defender
cpl::Football_Player::dc4a336470654dfdb54ac0b100a3f40d,Sergio Camus,Atlético,Defender,11,668,0,0,4,0,1,0,4,8,5,0,3,0,89.0,1.08,0.0,046f,defender
cpl::Football_Player::c6f67d242759463b83daae21b4e090fd,Diego Espejo,Atlético,Defender,27,2349,0,0,5,0,0,0,18,30,27,0,8,0,89.0,1.0,0.0,046f,defender
cpl::Football_Player::9e824d03d70a46fe9d571a6ea8b26a28,N. Mekidèche,Wanderers,Defender,10,724,0,1,1,0,0,1,10,9,11,0,3,1,76.0,0.75,0.0,046f,defender
cpl::Football_Player::1b51a11201234c7ea6415ff935930a82,A. Baquero,Valour,Defender,25,2130,1,0,13,0,5,0,30,26,11,3,6,0,82.0,1.1,0.0,046f,defender
cpl::Football_Player::d175158deac54277b8a38375fe1383a9,J. Esparza,Valour,Defender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,90.0,0.0,046f,defender
cpl::Football_Player::56d0b0c6af014268ba1e3a54193096e4,B. Vliet,Cavalry,Defender,21,1293,0,1,6,0,3,1,8,14,7,0,2,0,77.0,0.97,0.0,046f,defender
cpl::Football_Player::528b48f0adc7452ea0b4d13358823c87,N. Mavila,Cavalry,Defender,21,1300,0,1,3,0,0,1,20,27,12,1,5,0,72.0,1.11,0.0,046f,defender
cpl::Football_Player::b43d9617e62047d7aa28b50e96d6379b,D. Beckie,Atlético,Defender,26,1610,0,0,13,0,3,0,10,10,13,1,4,2,85.0,0.73,0.0,046f,defender
cpl::Football_Player::8d7834c08c834b28a4daef064d1e6041,D. Krutzen,Forge,Defender,4,341,0,0,3,0,0,0,3,2,0,0,0,0,86.0,0.79,0.0,046f,defender
cpl::Football_Player::fc30920bb1964b1abda3a2fa7dbe8fd6,T. Mohammed,York,Defender,22,797,0,0,7,0,1,0,18,14,17,1,5,0,72.0,1.69,0.0,046f,defender
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,7,79,0,0,0,0,0,0,0,2,4,0,2,0,65.0,1.14,0.0,046f,defender
cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,York,Defender,14,1023,0,0,2,0,1,0,7,7,3,0,3,0,86.0,1.41,0.0,046f,defender
cpl::Football_Player::1ada73d8bf034890ab66cfbd681d0f7c,C. N'Sa,Wanderers,Defender,27,2423,2,3,13,0,7,3,50,34,51,5,3,1,87.0,1.34,0.0,046f,defender
cpl::Football_Player::ee24589ef29144dba09760b596901674,F. N'sa,York,Defender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,046f,defender
cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,Cavalry,Defender,27,2174,3,2,15,0,4,2,28,31,3,1,7,0,85.0,1.32,0.0,046f,defender
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,18,1448,1,1,12,0,2,1,15,9,8,0,2,0,84.0,1.18,0.0,046f,defender
cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,Valour,Defender,23,1926,2,0,11,0,4,0,21,19,7,1,6,0,84.0,1.36,0.0,046f,defender
cpl::Football_Player::0befb14e30044eb69e2a867b374b63bb,A. Morgan,Toronto,Defender,23,1571,1,1,3,0,1,1,12,21,15,2,3,0,77.0,0.86,0.0,046f,defender
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,20,1388,0,0,0,0,0,0,23,20,14,0,5,0,87.0,1.62,0.0,046f,defender
cpl::Football_Player::44afcd7647a14ba2bf6a8e37869641fe,Anthony Mikhael,Valour,Defender,5,173,0,0,0,0,0,0,1,2,1,0,0,1,82.0,2.08,0.0,046f,defender
