playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SuccessfulPassesOppositionHalf,TotalFoulsWon,TotalUnsuccessfulPasses(ExclCrosses&Corners),Starts,Duels,AerialDuelsWon,GroundDuelsLost,SuccessfulLongPasses,DuelsWon,SavesMadeFromOutsideBox,TotalSuccessfulPasses(ExclCrosses&Corners),ForwardPasses,GroundDuels,SuccessfulPassesOwnHalf,YellowCards,Interceptions,PenaltyGoalsConceded,PenaltiesFaced,UnsuccessfulPassesOppositionHalf,Appearances,CleanSheets,SavesMadeFromInsideBox,LeftsidePasses,SavesMade,UnsuccessfulPassesOwnHalf,Recoveries,SavesMade-Parried,Index,OpenPlayPasses,GoalkeeperSmother,Catches,DuelsLost,SuccessfulShortPasses,CrossesNotClaimed,GamesPlayed,GkUnsuccessfulDistribution,TotalPasses,TotalClearances,Punches,Drops,Touches,SavesMade-Caught,SuccessfulOpenPlayPasses,TotalLossesOfPossession,RightsidePasses,TimePlayed,CornersWon,UnsuccessfulLongPasses,GoalsConcededOutsideBox,UnsuccessfulLaunches,AerialDuels,GroundDuelsWon,GkSuccessfulDistribution,GoalsConcededInsideBox,SuccessfulLaunches,UnsuccessfulShortPasses,WinningGoal,AerialDuelsLost,SubstituteOn,TotalFoulsConceded,SubstituteOff,SavesFromPenalty,PenaltiesSaved,TotalTackles,LastManTackle,TacklesWon,PenaltiesConceded,TacklesLost,SuccessfulDribbles,KeyPasses(attemptAssists),Putthrough/blockedDistribution,Putthrough/blockedDistributionWon,HomeGoals,AwayGoals,FoulAttemptedTackle,OwnGoalScored,TotalShots,ShotsOffTarget(incWoodwork),TotalTouchesInOppositionBox,UnsuccessfulCornersIntoBox,CornersTaken(inclShortCorners),ThrowInsToOwnPlayer,ThrowInsToOppositionPlayer,SuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,BackwardPasses,UnsuccessfulCrosses&Corners,SuccessfulCornersIntoBox,UnsuccessfulDribbles,GoalAssists,ShotsOnTarget(IncGoals),ThroughBalls,Assists(intentional),AttemptsFromSetPieces,TimesTackled,BlockedShots,SuccessfulLay-offs,Blocks,SuccessfulCrossesOpenPlay,HandballsConceded,StraightRedCards,TotalRedCards,RedCards-2ndYellow,Offsides,ClearancesOffTheLine,FoulWonPenalty,GoalsFromInsideBox,RightFootGoals,Goals,HeadedGoals,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,SecondGoalAssists,PenaltiesTaken,PenaltyGoals,SetPiecesGoals,UnsuccessfulLay-offs
cpl::Football_Player::c6f67d242759463b83daae21b4e090fd,Diego Espejo,Atlético,Defender,2022,defender,27,2349,0,0,5,0,0,0,18,30,27,0,8,0,63,89.0,26,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,27.0,162.0,27.0,162.0,41.0,38.0,113.0,100.0,,1252.0,377.0,97.0,933.0,8.0,23.0,5.0,,113.0,27.0,10.0,,559.0,,49.0,81.0,,10.0,1376.0,,,62.0,1139.0,,27.0,,1414.0,128.0,,,1690.0,,1218.0,177.0,446.0,2349.0,2.0,92.0,6.0,26.0,65.0,59.0,,20.0,11.0,70.0,0.0,24.0,,30.0,1.0,,,31.0,,18.0,2.0,13.0,1.0,5.0,10.0,6.0,,,9.0,,5.0,5.0,19.0,,,2.0,,,,32.0,,,4.0,,,1.0,,,5.0,3.0,,16.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
cpl::Football_Player::9e824d03d70a46fe9d571a6ea8b26a28,N. Mekidèche,Wanderers,Defender,2022,defender,10,724,0,1,1,0,0,1,10,9,11,0,3,1,74,76.0,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,11.0,93.0,8.0,77.0,26.0,15.0,40.0,53.0,,291.0,194.0,42.0,192.0,3.0,19.0,1.0,,62.0,10.0,5.0,,66.0,,33.0,29.0,,10.0,375.0,,,24.0,251.0,,10.0,,384.0,39.0,,,500.0,,283.0,105.0,107.0,724.0,,49.0,1.0,16.0,35.0,27.0,,5.0,4.0,44.0,0.0,9.0,2.0,9.0,,,,14.0,,10.0,,4.0,2.0,3.0,3.0,1.0,,,6.0,,1.0,1.0,4.0,,,5.0,2.0,,2.0,17.0,2.0,,1.0,1.0,,1.0,1.0,,4.0,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::1b51a11201234c7ea6415ff935930a82,A. Baquero,Valour,Defender,2022,defender,25,2130,1,0,13,0,5,0,30,26,11,3,6,0,23,82.0,26,1.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.0,11.0,199.0,25.0,185.0,6.0,86.0,78.0,79.0,,900.0,429.0,159.0,485.0,6.0,38.0,4.0,,188.0,25.0,7.0,,444.0,,55.0,160.0,,10.0,1083.0,,,106.0,822.0,,25.0,,1099.0,42.0,,,1704.0,,884.0,351.0,51.0,2130.0,11.0,71.0,5.0,26.0,26.0,73.0,,21.0,6.0,128.0,0.0,20.0,,26.0,9.0,,,50.0,,30.0,1.0,20.0,12.0,8.0,64.0,22.0,0.0,1.0,17.0,,13.0,8.0,23.0,1.0,3.0,227.0,35.0,4.0,43.0,175.0,44.0,,18.0,,5.0,2.0,,,29.0,3.0,,2.0,4.0,1.0,,,,3.0,,,,,1.0,,1.0,1.0,,,,,,
cpl::Football_Player::d175158deac54277b8a38375fe1383a9,J. Esparza,Valour,Defender,2022,defender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,10.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::56d0b0c6af014268ba1e3a54193096e4,B. Vliet,Cavalry,Defender,2022,defender,21,1293,0,1,6,0,3,1,8,14,7,0,2,0,33,77.0,14,0.97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0,7.0,136.0,16.0,96.0,7.0,41.0,96.0,41.0,,446.0,192.0,75.0,265.0,2.0,16.0,1.0,,121.0,21.0,2.0,,14.0,,40.0,65.0,,10.0,565.0,,,55.0,350.0,,21.0,,582.0,15.0,,,897.0,,433.0,232.0,277.0,1293.0,9.0,81.0,2.0,27.0,21.0,34.0,,12.0,5.0,55.0,0.0,14.0,5.0,14.0,11.0,,,15.0,,8.0,,7.0,12.0,6.0,18.0,9.0,,,12.0,,6.0,3.0,8.0,1.0,2.0,98.0,36.0,12.0,22.0,99.0,25.0,,8.0,1.0,3.0,,1.0,,15.0,2.0,,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::528b48f0adc7452ea0b4d13358823c87,N. Mavila,Cavalry,Defender,2022,defender,21,1300,0,1,3,0,0,1,20,27,12,1,5,0,51,72.0,16,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,12.0,193.0,13.0,160.0,21.0,64.0,36.0,76.0,,476.0,322.0,119.0,269.0,5.0,29.0,2.0,,172.0,21.0,2.0,,17.0,,51.0,80.0,,10.0,650.0,,,84.0,440.0,,21.0,,669.0,33.0,,,1074.0,,459.0,309.0,226.0,1300.0,6.0,89.0,5.0,46.0,41.0,55.0,,11.0,4.0,104.0,0.0,20.0,8.0,27.0,6.0,,,32.0,,20.0,,12.0,11.0,6.0,23.0,9.0,0.0,0.0,17.0,,3.0,3.0,5.0,,,119.0,37.0,5.0,30.0,104.0,30.0,,11.0,1.0,,2.0,1.0,,24.0,1.0,,2.0,5.0,1.0,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::b43d9617e62047d7aa28b50e96d6379b,D. Beckie,Atlético,Defender,2022,defender,26,1610,0,0,13,0,3,0,10,10,13,1,4,2,55,85.0,13,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,13.0,107.0,18.0,89.0,22.0,17.0,47.0,54.0,,587.0,252.0,49.0,426.0,4.0,24.0,2.0,,70.0,26.0,7.0,,151.0,,37.0,60.0,,10.0,665.0,,,35.0,540.0,,26.0,1.0,694.0,79.0,,,942.0,,565.0,133.0,257.0,1610.0,3.0,54.0,2.0,14.0,40.0,32.0,,11.0,4.0,53.0,0.0,18.0,8.0,10.0,2.0,,,18.0,,10.0,,8.0,1.0,6.0,18.0,12.0,,,8.0,,13.0,10.0,25.0,,,19.0,10.0,,,34.0,,,1.0,,3.0,,,,2.0,3.0,,14.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
cpl::Football_Player::8d7834c08c834b28a4daef064d1e6041,D. Krutzen,Forge,Defender,2022,defender,4,341,0,0,3,0,0,0,3,2,0,0,0,0,66,86.0,3,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,,36.0,4.0,9.0,2.0,1.0,25.0,7.0,,214.0,97.0,6.0,142.0,,3.0,,,30.0,4.0,1.0,,25.0,,8.0,25.0,,10.0,239.0,,,2.0,189.0,,4.0,,250.0,14.0,,,288.0,,204.0,42.0,119.0,341.0,1.0,24.0,,7.0,3.0,5.0,,3.0,2.0,12.0,0.0,1.0,,2.0,2.0,,,5.0,,3.0,,2.0,,2.0,3.0,2.0,0.0,0.0,1.0,,3.0,3.0,6.0,,,,,1.0,2.0,9.0,2.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::fc30920bb1964b1abda3a2fa7dbe8fd6,T. Mohammed,York,Defender,2022,defender,22,797,0,0,7,0,1,0,18,14,17,1,5,0,37,72.0,15,1.69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,17.0,77.0,7.0,127.0,6.0,49.0,12.0,68.0,,196.0,122.0,111.0,94.0,5.0,19.0,2.0,,75.0,22.0,,,10.0,,27.0,65.0,,10.0,260.0,,,59.0,184.0,,22.0,,273.0,18.0,,,586.0,,184.0,165.0,84.0,797.0,2.0,31.0,1.0,10.0,16.0,62.0,,14.0,5.0,46.0,0.0,10.0,15.0,14.0,4.0,,,37.0,,18.0,,19.0,8.0,8.0,18.0,14.0,,,11.0,,7.0,6.0,15.0,3.0,6.0,83.0,12.0,7.0,18.0,57.0,25.0,3.0,13.0,,1.0,,,,28.0,1.0,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,2022,defender,7,79,0,0,0,0,0,0,0,2,4,0,2,0,40,65.0,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,4.0,14.0,,22.0,2.0,11.0,1.0,8.0,,26.0,11.0,17.0,8.0,2.0,,,,14.0,7.0,,,20.0,,3.0,4.0,,10.0,40.0,,,14.0,25.0,,7.0,,40.0,,,,82.0,,26.0,33.0,3.0,79.0,2.0,3.0,,1.0,5.0,6.0,,1.0,,11.0,0.0,3.0,7.0,2.0,,,,,,,,,2.0,,2.0,,0.0,0.0,1.0,,,,4.0,,,14.0,3.0,,3.0,6.0,3.0,,5.0,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,York,Defender,2022,defender,14,1023,0,0,2,0,1,0,7,7,3,0,3,0,62,86.0,16,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,3.0,94.0,12.0,59.0,20.0,11.0,64.0,36.0,,540.0,237.0,27.0,393.0,3.0,19.0,5.0,,64.0,14.0,2.0,,159.0,,30.0,52.0,,10.0,610.0,,,23.0,476.0,,14.0,,634.0,37.0,,,733.0,,521.0,96.0,229.0,1023.0,,53.0,,12.0,32.0,16.0,,16.0,2.0,41.0,0.0,12.0,2.0,7.0,4.0,,,13.0,,7.0,2.0,6.0,,4.0,9.0,5.0,,,4.0,,2.0,1.0,4.0,,,,,,,9.0,,,,,1.0,1.0,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::1ada73d8bf034890ab66cfbd681d0f7c,C. N'Sa,Wanderers,Defender,2022,defender,27,2423,2,3,13,0,7,3,50,34,51,5,3,1,54,87.0,36,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.0,51.0,131.0,27.0,305.0,19.0,105.0,41.0,184.0,,872.0,319.0,270.0,483.0,3.0,41.0,6.0,,153.0,27.0,7.0,,420.0,,40.0,160.0,,10.0,974.0,,,121.0,831.0,,27.0,,1003.0,44.0,,,1806.0,,844.0,339.0,33.0,2423.0,11.0,38.0,3.0,8.0,35.0,165.0,,33.0,6.0,93.0,2.0,16.0,,34.0,,,,78.0,,50.0,2.0,28.0,37.0,13.0,35.0,18.0,1.0,1.0,17.0,,13.0,6.0,32.0,,,224.0,48.0,15.0,62.0,231.0,62.0,,27.0,3.0,7.0,2.0,2.0,,49.0,2.0,,10.0,15.0,1.0,,1.0,1.0,5.0,1.0,,,,2.0,,2.0,2.0,,,,,,
cpl::Football_Player::ee24589ef29144dba09760b596901674,F. N'sa,York,Defender,2022,defender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,10.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::c314ef65be194ced895c50a72967def8,D. Klomp,Cavalry,Defender,2022,defender,27,2174,3,2,15,0,4,2,28,31,3,1,7,0,60,85.0,32,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.0,3.0,213.0,24.0,200.0,46.0,61.0,124.0,109.0,,1176.0,576.0,124.0,708.0,7.0,37.0,3.0,,155.0,27.0,5.0,,490.0,,70.0,123.0,,10.0,1349.0,,,91.0,1052.0,,27.0,,1389.0,55.0,,,1807.0,,1140.0,293.0,198.0,2174.0,8.0,89.0,7.0,36.0,76.0,63.0,,25.0,13.0,124.0,0.0,30.0,3.0,31.0,3.0,,,53.0,,28.0,1.0,25.0,7.0,12.0,30.0,14.0,1.0,2.0,15.0,,15.0,11.0,40.0,,,96.0,27.0,3.0,12.0,125.0,12.0,,4.0,2.0,4.0,1.0,1.0,,24.0,2.0,,15.0,3.0,1.0,,,,1.0,,,3.0,,3.0,2.0,,,1.0,,,,,
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,2022,defender,18,1448,1,1,12,0,2,1,15,9,8,0,2,0,70,84.0,19,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0,8.0,130.0,17.0,80.0,24.0,13.0,84.0,57.0,,663.0,274.0,46.0,471.0,2.0,25.0,4.0,,100.0,18.0,5.0,,211.0,,30.0,80.0,,10.0,773.0,,,23.0,579.0,,18.0,,793.0,70.0,,,982.0,,646.0,140.0,274.0,1448.0,2.0,87.0,5.0,26.0,34.0,33.0,,14.0,7.0,43.0,0.0,10.0,1.0,9.0,3.0,,,23.0,,15.0,1.0,8.0,2.0,3.0,11.0,5.0,1.0,0.0,4.0,,12.0,10.0,19.0,,,2.0,,,,34.0,,,,1.0,2.0,1.0,1.0,,1.0,2.0,,12.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
cpl::Football_Player::a22a6c20e107412398d843c4ab034577,R. Romeo,Valour,Defender,2022,defender,23,1926,2,0,11,0,4,0,21,19,7,1,6,0,70,84.0,29,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.0,7.0,194.0,21.0,135.0,40.0,35.0,135.0,83.0,,990.0,447.0,78.0,714.0,6.0,24.0,3.0,,135.0,23.0,5.0,,331.0,,59.0,129.0,,10.0,1142.0,,,52.0,855.0,,23.0,,1184.0,76.0,,,1401.0,,956.0,207.0,358.0,1926.0,1.0,100.0,6.0,26.0,57.0,43.0,5.0,23.0,7.0,94.0,1.0,17.0,2.0,19.0,,,,33.0,1.0,21.0,1.0,12.0,3.0,6.0,7.0,3.0,1.0,1.0,8.0,,11.0,7.0,21.0,,,4.0,1.0,,,48.0,,,2.0,,4.0,,,,3.0,2.0,,11.0,,,,,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,
cpl::Football_Player::0befb14e30044eb69e2a867b374b63bb,A. Morgan,Toronto,Defender,2022,defender,23,1571,1,1,3,0,1,1,12,21,15,2,3,0,50,77.0,15,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.0,15.0,152.0,20.0,143.0,17.0,66.0,27.0,60.0,,494.0,233.0,109.0,212.0,3.0,12.0,,,147.0,23.0,4.0,,33.0,,44.0,65.0,,10.0,634.0,,,83.0,467.0,,23.0,,646.0,40.0,,,1055.0,,484.0,273.0,247.0,1571.0,13.0,45.0,1.0,19.0,34.0,43.0,,14.0,5.0,107.0,1.0,17.0,3.0,21.0,13.0,,,19.0,,12.0,,7.0,9.0,6.0,36.0,6.0,1.0,0.0,14.0,,3.0,2.0,18.0,1.0,1.0,129.0,12.0,9.0,38.0,133.0,39.0,,29.0,1.0,1.0,,,,41.0,2.0,,1.0,9.0,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,
cpl::Football_Player::fd9ddb9946a84feeb1b5e9a8dd531160,A. Samaké,Valour,Defender,2022,defender,20,1388,0,0,0,0,0,0,23,20,14,0,5,0,66,87.0,25,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0,14.0,132.0,15.0,132.0,30.0,33.0,51.0,84.0,,811.0,388.0,87.0,530.0,5.0,18.0,1.0,,81.0,20.0,2.0,,301.0,,51.0,73.0,,10.0,924.0,,,48.0,760.0,,20.0,,943.0,44.0,,,1160.0,,793.0,154.0,182.0,1388.0,1.0,53.0,6.0,21.0,45.0,54.0,,19.0,6.0,79.0,0.0,15.0,5.0,20.0,3.0,,,39.0,,23.0,1.0,16.0,2.0,3.0,26.0,10.0,0.0,0.0,12.0,,,,1.0,,,34.0,7.0,1.0,,72.0,,,1.0,,,,,,4.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::44afcd7647a14ba2bf6a8e37869641fe,Anthony Mikhael,Valour,Defender,2022,defender,5,173,0,0,0,0,0,0,1,2,1,0,0,1,66,82.0,4,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,1.0,18.0,2.0,14.0,6.0,3.0,8.0,8.0,,77.0,41.0,5.0,44.0,,1.0,1.0,,13.0,5.0,,,20.0,,6.0,7.0,,10.0,95.0,,,6.0,69.0,,5.0,,95.0,5.0,,,116.0,,77.0,22.0,27.0,173.0,,5.0,2.0,2.0,9.0,2.0,,2.0,1.0,13.0,0.0,3.0,3.0,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,2.0,,,5.0,1.0,,1.0,7.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
cpl::Football_Player::a533d625248540afaff1a64c880c5de4,Iván Pérez,Atlético,Defender,2022,defender,9,187,1,0,4,0,3,0,6,6,8,0,1,0,33,83.0,3,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,8.0,12.0,1.0,49.0,1.0,21.0,,26.0,,58.0,24.0,46.0,23.0,1.0,1.0,1.0,,16.0,9.0,,,5.0,,3.0,16.0,,10.0,67.0,,,23.0,58.0,,9.0,,70.0,6.0,,,161.0,,55.0,39.0,24.0,187.0,3.0,3.0,,1.0,3.0,25.0,,3.0,,9.0,1.0,2.0,8.0,6.0,1.0,,,10.0,,6.0,,4.0,7.0,2.0,4.0,,1.0,0.0,3.0,,4.0,1.0,4.0,,2.0,22.0,5.0,2.0,7.0,17.0,7.0,,10.0,,3.0,,,,10.0,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,
cpl::Football_Player::242992e119ea4cf3b76878a2029dddac,P. Gee,Vancouver FC,Defender,2022,defender,8,447,0,2,3,0,1,2,7,2,2,0,0,0,50,85.0,9,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,2.0,35.0,5.0,37.0,4.0,10.0,7.0,23.0,,184.0,96.0,29.0,73.0,,3.0,2.0,,31.0,8.0,,,13.0,,13.0,27.0,,10.0,215.0,,,14.0,177.0,,8.0,,219.0,7.0,,,338.0,,180.0,61.0,76.0,447.0,5.0,10.0,2.0,4.0,8.0,19.0,,7.0,2.0,25.0,0.0,4.0,3.0,2.0,2.0,,,13.0,,7.0,,6.0,4.0,6.0,5.0,3.0,,,2.0,,3.0,2.0,4.0,,,41.0,5.0,5.0,9.0,34.0,9.0,,3.0,2.0,1.0,,2.0,,6.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::3b272b35b0294b428a237259d657f8f3,M. Niba,Atlético,Defender,2022,defender,16,910,0,0,5,0,2,0,14,12,6,0,1,0,60,87.0,10,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0,6.0,63.0,9.0,83.0,14.0,27.0,39.0,47.0,,391.0,176.0,60.0,283.0,1.0,16.0,3.0,,37.0,16.0,2.0,,49.0,,29.0,77.0,,10.0,439.0,,,36.0,352.0,,16.0,,454.0,52.0,,,618.0,,378.0,80.0,204.0,910.0,1.0,34.0,4.0,13.0,23.0,33.0,,6.0,5.0,29.0,0.0,9.0,7.0,12.0,1.0,,,24.0,,14.0,2.0,10.0,3.0,1.0,14.0,9.0,,,7.0,,5.0,3.0,4.0,,,7.0,2.0,1.0,3.0,25.0,3.0,,,,2.0,,,,6.0,1.0,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::20d3548360484da9961196997ffa91d6,T. Mourdoukoutas,Valour,Defender,2022,defender,15,1350,0,0,4,0,0,0,9,13,0,0,2,0,66,85.0,24,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.0,,134.0,15.0,70.0,18.0,23.0,74.0,38.0,,719.0,321.0,43.0,493.0,2.0,26.0,5.0,,83.0,15.0,2.0,,187.0,,51.0,84.0,,10.0,832.0,,,32.0,645.0,,15.0,,853.0,58.0,,,1029.0,,703.0,151.0,300.0,1350.0,,69.0,2.0,27.0,27.0,20.0,,22.0,7.0,65.0,0.0,9.0,,13.0,,,,18.0,,9.0,,9.0,2.0,3.0,15.0,4.0,,,5.0,1.0,4.0,4.0,9.0,,,13.0,7.0,2.0,,45.0,,,2.0,,,,,,4.0,,,10.0,2.0,,,,,,,,,,,,,,,1.0,,,,
cpl::Football_Player::e879ca3a6c7e4bb9ba29edd41f2b202e,Z. Roy,Atlético,Defender,2022,defender,14,422,0,0,1,0,1,0,8,6,4,0,0,0,0,79.0,6,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,4.0,25.0,5.0,46.0,,22.0,,20.0,,94.0,23.0,42.0,46.0,,7.0,1.0,,18.0,14.0,,,43.0,,12.0,20.0,,10.0,118.0,,,26.0,94.0,,14.0,,119.0,3.0,,,212.0,,93.0,58.0,9.0,422.0,4.0,4.0,1.0,2.0,4.0,20.0,,5.0,,21.0,0.0,4.0,9.0,6.0,5.0,,,13.0,,8.0,,5.0,3.0,1.0,8.0,5.0,,,3.0,,1.0,,14.0,,,12.0,3.0,2.0,5.0,44.0,5.0,,11.0,,1.0,,,,15.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::7b0f6d51a0774b0691b240a3a96bc0ee,M. de Brienne,Atlético,Defender,2022,defender,22,888,3,0,14,0,9,0,8,14,11,4,4,0,33,73.0,9,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,11.0,63.0,10.0,120.0,13.0,41.0,15.0,53.0,,170.0,53.0,81.0,65.0,4.0,7.0,1.0,,57.0,22.0,,,49.0,,17.0,35.0,,10.0,230.0,,,67.0,155.0,,22.0,,233.0,4.0,,,398.0,,167.0,125.0,62.0,888.0,6.0,8.0,3.0,5.0,39.0,40.0,,6.0,1.0,55.0,1.0,26.0,12.0,14.0,10.0,,,18.0,,8.0,,10.0,11.0,10.0,20.0,13.0,3.0,0.0,9.0,,14.0,5.0,31.0,,1.0,2.0,1.0,1.0,11.0,69.0,11.0,1.0,11.0,,9.0,1.0,,,18.0,4.0,4.0,2.0,,,,,,4.0,,,3.0,1.0,3.0,1.0,,1.0,,,,,,
cpl::Football_Player::9743204ff22741e9958a22019e709346,S. Cebara,Valour,Defender,2022,defender,22,1676,2,0,5,0,3,0,16,10,12,0,4,0,64,89.0,22,1.18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0,12.0,97.0,19.0,109.0,20.0,29.0,41.0,69.0,,749.0,302.0,78.0,541.0,4.0,41.0,1.0,,46.0,22.0,6.0,,324.0,,55.0,122.0,,10.0,807.0,,,40.0,708.0,,22.0,,846.0,50.0,,,1121.0,,715.0,152.0,158.0,1676.0,2.0,34.0,5.0,17.0,31.0,49.0,12.0,17.0,6.0,63.0,0.0,11.0,3.0,10.0,4.0,,,26.0,1.0,16.0,,10.0,11.0,,16.0,5.0,0.0,2.0,6.0,1.0,5.0,2.0,7.0,,1.0,45.0,22.0,1.0,4.0,62.0,4.0,,3.0,,3.0,,,,13.0,,,5.0,1.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,
